id	japanese	translation
MAP88_e15_p0_28	コレはもう明らかに…	This is clearly...
MAP88_e15_p0_29	ボクは最強の存在になってしまったァーッ！！	I've become the strongest being—!!
MAP88_e15_p0_32	ザーンネーーーンッ！！	Too bad for you!!
MAP88_e15_p0_33	闇インフルエンザでオマエら人間は滅び…	The Dark Flu will wipe out you humans...
MAP88_e15_p0_36	この大陸に闇の王国を築きまーーーす！！	and I'll build a Dark Kingdom on this continent!!
MAP88_e15_p0_37	そしてこの地に溢れ…満ち続ける闇の力を	And with the Dark power that fills and overflows this land,
MAP88_e15_p0_38	もとに……	as its foundation......
MAP88_e15_p0_41	すべての世界を僕にひざまずかせる時代が	The era of all worlds kneeling before me
MAP88_e15_p0_42	決定しましたーーーーー確定でーーす！！！！	is hereby decided—final!!
MAP88_e15_p0_45	…闇インフルエンザ…？	...Dark Flu...?
MAP88_e15_p0_46	すべての人間が滅びるだと…！？	All humans will perish, you say...!?
MAP88_e15_p0_52	…ウィン！！　まだ終わっていない！！	...Win!! It's not over yet!!
MAP88_e15_p0_53	顔をあげろ！！	Look up!!
MAP88_e15_p0_59	このガキンチョはいまや…	This brat is now...
MAP88_e15_p0_60	全ての闇のエレメントパワーと一体なんだろ？	one with all the Dark Element Power, right?
MAP88_e15_p0_63	それなら…　闇のエレメントパワーから生じた	If so... maybe all the disasters born of the
MAP88_e15_p0_64	災厄のすべても…　コイツを倒せば消えるかも	Dark Element Power will vanish if we defeat him
MAP88_e15_p0_65	しれん…	...
MAP88_e15_p0_71	ダハハハハハ！！！！そうかもーーー！！！！	Bwahahaha!! Maybe—!!
MAP88_e15_p0_74	いまのボクは勝手に…　	Right now, I'm...
MAP88_e15_p0_75	闇のエレメントパワーを全て吸い込んでしまう	a black hole, so to speak, that automatically
MAP88_e15_p0_76	いわばブラックホール状態！！	sucks in all the Dark Element Power!!
MAP88_e15_p0_79	そのボクがいなくなれば、集まったパワー…	If I were gone, the gathered power...
MAP88_e15_p0_8	フシュルウウウウゥゥゥゥゥアアーッ！！！！	HssssssssAAAAH—!!!!
MAP88_e15_p0_80	そして集まろうとしていたパワーも…	and even the power that was gathering...
MAP88_e15_p0_81	全て別次元に吹き飛んでしまうと思うよ？	would all be blown away to another dimension, I think?
MAP88_e15_p0_84	だけど無理だなあああああ！！！！	But it's impossible—!!
MAP88_e15_p0_85	だって…ボクがもっとも究極の存在だから…	Because... I am the ultimate being...
MAP88_e15_p0_86	溢れるダークパワーそのものだからねーー！！	the overflowing Dark Power itself!!
MAP88_e15_p0_89	お喋りの時間はないと言ったろう？	I told you there's no time for talk, didn't I?
MAP88_e15_p0_90	ダフィール…　本当のラストバトルを始めよう	Dafill... let's begin the true final battle.
MAP88_e15_p0_93	バトルになるかも怪しいなーーーー	I doubt this will even be a battle~
MAP88_e15_p0_94	そんなに時間が惜しいなら………	If you're so short on time......
MAP88_e15_p0_97	一瞬で終りにしてやルォォァァーーアア！！	then I'll end this in an instant—!!
MAP88_e15_p1_11	ダハハハハハハハハーーーッ！！！！	Bwahahaha—!!!
MAP88_e15_p1_14	なーんだ…	Oh my...
MAP88_e15_p1_15	全然、自我…？　保てちゃってるんですケド…	I can... keep my sense of self... no problem at all...
MAP88_e15_p1_18	…チッ！！	...Tch!!
MAP88_e15_p1_24	あああぁぁぁぁアアアァァーーッ…！！！	Aaaaaah—!!!
MAP88_e15_p1_25	キ…モチ…ィイー……ッ！！！！！	It... feels... GOOD......!!!!!
MAP88_e15_p1_28	コレはもう明らかに…	This is clearly...
MAP88_e15_p1_29	ボクは最強の存在になってしまったァーッ！！	I've become the strongest being—!!
MAP88_e15_p1_32	ザーンネーーーンッ！！	Too bad for you!!
MAP88_e15_p1_33	闇インフルエンザでオマエら人間は滅び…	The Dark Flu will wipe out you humans...
MAP88_e15_p1_36	この大陸に闇の王国を築きまーーーす！！	and I'll build a Dark Kingdom on this continent!!
MAP88_e15_p1_37	そしてこの地に溢れ…満ち続ける闇の力を	And with the Dark power that fills and overflows this land,
MAP88_e15_p1_38	もとに……	as its foundation......
MAP88_e15_p1_41	すべての世界を僕にひざまずかせる時代が	The era of all worlds kneeling before me
MAP88_e15_p1_42	決定しましたーーーーー確定でーーす！！！！	is hereby decided—final!!
MAP88_e15_p1_45	…闇インフルエンザ…？	...Dark Flu...?
MAP88_e15_p1_46	すべての人間が滅びるだと…！？	All humans will perish, you say...!?
MAP88_e15_p1_52	…ウィン！！　まだ終わっていない！！	...Win!! It's not over yet!!
MAP88_e15_p1_53	顔をあげろ！！	Look up!!
MAP88_e15_p1_59	このガキンチョはいまや…	This brat is now...
MAP88_e15_p1_60	全ての闇のエレメントパワーと一体なんだろ？	one with all the Dark Element Power, right?
MAP88_e15_p1_63	それなら…　闇のエレメントパワーから生じた	If so... maybe all the disasters born of the
MAP88_e15_p1_64	災厄のすべても…　コイツを倒せば消えるかも	Dark Element Power will vanish if we defeat him
MAP88_e15_p1_65	しれん…	...
MAP88_e15_p1_71	ダハハハハハ！！！！そうかもーーー！！！！	Bwahahaha!! Maybe—!!
MAP88_e15_p1_74	いまのボクは勝手に…　	Right now, I'm...
MAP88_e15_p1_75	闇のエレメントパワーを全て吸い込んでしまう	a black hole, so to speak, that automatically
MAP88_e15_p1_76	いわばブラックホール状態！！	sucks in all the Dark Element Power!!
MAP88_e15_p1_79	そのボクがいなくなれば、集まったパワー…	If I were gone, the gathered power...
MAP88_e15_p1_8	フシュルウウウウゥゥゥゥゥアアーッ！！！！	HssssssssAAAAH—!!!!
MAP88_e15_p1_80	そして集まろうとしていたパワーも…	and even the power that was gathering...
MAP88_e15_p1_81	全て別次元に吹き飛んでしまうと思うよ？	would all be blown away to another dimension, I think?
MAP88_e15_p1_84	だけど無理だなあああああ！！！！	But it's impossible—!!
MAP88_e15_p1_85	だって…ボクがもっとも究極の存在だから…	Because... I am the ultimate being...
MAP88_e15_p1_86	溢れるダークパワーそのものだからねーー！！	the overflowing Dark Power itself!!
MAP88_e15_p1_89	お喋りの時間はないと言ったろう？	I told you there's no time for talk, didn't I?
MAP88_e15_p1_90	ダフィール…　本当のラストバトルを始めよう	Dafill... let's begin the true final battle.
MAP88_e15_p1_93	バトルになるかも怪しいなーーーー	I doubt this will even be a battle~
MAP88_e15_p1_94	そんなに時間が惜しいなら………	If you're so short on time......
MAP88_e15_p1_97	一瞬で終りにしてやルォォァァーーアア！！	then I'll end this in an instant—!!
MAP88_e15_p2_7	…お前の負けだな、ダフィール。	
MAP88_e15_p3_17	愚かなことを…！！	
MAP88_e15_p3_24	何っ…　四天王が…！？	
MAP88_e15_p3_27	安心なさい、あたしらはもう消えるわ…	
MAP88_e15_p3_28	そうねえ…　今回は千年くらいかしら？	
MAP88_e15_p3_34	ダフィ夫君が完全に闇のエレメントパワーと	
MAP88_e15_p3_35	一体にならなかったことで………	
MAP88_e15_p3_38	我々もまた、一体にはなれなかった…	
MAP88_e15_p3_39	そしてまた、散り散りに飛び散って…	
MAP88_e15_p3_40	またまた復活まで長い封印状態に陥る…	
MAP88_e15_p3_43	………なら、俺たちの勝ちってことで、	
MAP88_e15_p3_44	いいんだな、四天王！！	
MAP88_e15_p3_49	そうなるわ…	
MAP88_e15_p3_50	ダフィールがここまで自分を失うことを	
MAP88_e15_p3_51	嫌がっていると知らなかった……	
MAP88_e15_p3_54	それがあたしたちの敗因かしら…	
MAP88_e15_p3_57	そう…だなあ。	
MAP88_e15_p3_63	あんたらは、またしばらくしたら復活する…	
MAP88_e15_p3_64	しかし、こいつ…	
MAP88_e15_p3_65	ダフィールはどうなんだ…？	
MAP88_e15_p3_70	さあ…　大丈夫じゃないかしら。	
MAP88_e15_p3_71	あたしたちを自分から追い出すほどに…	
MAP88_e15_p3_72	自分大好きちゃんなんだから…	
MAP88_e15_p3_75	いやーーーー！？	
MAP88_e15_p3_76	もしかしたら千年後には、ダフィ夫君こそが	
MAP88_e15_p3_77	最強の四天王になっているかも知れんぞー！？	
MAP88_e15_p3_80	私とは全く違うな、このコは。	
MAP88_e15_p3_81	こんな素直でまっすぐなコでも、	
MAP88_e15_p3_82	四天王やれるなんて知らなかったなあ！！	
MAP88_e15_p3_85	ピケピケ、あなたかなり薄くなってるわよ？	
MAP88_e15_p3_86	千年後までもつの、それ…？	
MAP88_e15_p4_11	ああ…　じゃあさすがに今回で卒業かも知れんなあ…	
MAP88_e15_p4_12	残念だけど、どのみち今回最後のつもりでいたし…	
MAP88_e15_p4_13	仕方ないなあ。	
MAP88_e15_p4_19	…そのようね。	
MAP88_e15_p4_20	なんか透けてるって段階も過ぎちゃってるし…	
MAP88_e15_p4_23	おい、あんたらのコトはどうでもいい。	
MAP88_e15_p4_24	…闇インフルエンザとかいう病気は？	
MAP88_e15_p4_25	この大陸の人間は、いまどうなっている？	
MAP88_e15_p4_32	集めた闇のエレメントパワーは飛び散って、また薄れた！！	
MAP88_e15_p4_33	ゆえに、闇の瘴気も薄まって、広まって、飛び散る！！	
MAP88_e15_p4_36	お…らく、何…問題…ない…！	
MAP88_e15_p4_37	キミ…ちは助かった……よ！　おめ……う！…！…	
MAP88_e15_p4_40	声も、あまり聞こえなくなって来ている…	
MAP88_e15_p4_41	分かりやすい死んで行き方だな…	
MAP88_e15_p4_44	あんたらこそ、急ぎなさいよ。	
MAP88_e15_p4_45	闇のエレメントパワーは急速に弱まってる。	
MAP88_e15_p4_46	つまり、紋章の力もどんどん弱まってる。	
MAP88_e15_p4_49	あのナガレとかいうサムライと…	
MAP88_e15_p4_50	火の紋章の継承者だった子…	
MAP88_e15_p4_51	いまなら助けられるわ。	
MAP88_e15_p4_57	…本当か！？	
MAP88_e15_p4_60	本………！…　…々の魔力…元は……レメ…トパワー…	
MAP88_e15_p4_61	…れ…弱ま…ば、…々の残し……法…効果も消…る…	
MAP88_e15_p4_64	…他の奴が説明してくれないか？	
MAP88_e15_p4_67	我々の魔法…　元は闇のエレメントパワー…	
MAP88_e15_p4_68	闇弱まれば…　我々の魔法の効果も消えるのだ	
MAP88_e15_p4_7	えっ！？	Huh!?
MAP88_e15_p4_71	あ、あんたが説明してくれるとは思わなかったが…	
MAP88_e15_p4_74	とにかく分かった…	
MAP88_e15_p4_75	それなら…	In that case...
MAP88_e15_p4_8	そんなに透けてる…！！！？？？	
MAP88_e15_p4_81	ウィン、いくぞ！！	
MAP88_e15_p4_89	　　　　　　　　　　ウィンは頷いた！！	
MAP88_e15_p5_2	　　　　　ダフィールはぐったりと倒れて動かない	Dafill lies limp on the ground, unmoving.
MAP88_e15_p6_14	そのままにしておけ…　オススメできないよ…	
MAP88_e15_p6_15	何が起こるか…　わたしにもわからん…	
MAP88_e15_p6_18	アドバイスはしたからな…？	
MAP88_e15_p6_19	後で文句言われても…知らないよーーーーーん	
MAP88_e15_p6_2	　　　　　ダフィールはぐったりと倒れて動かない	Dafill lies limp on the ground, unmoving.
MAP88_e15_p6_36	あっちゃー…　だから言ったのにいいいい…	
MAP88_e15_p6_40	　　闇が膨らみ　　　　　　　闇が閉じ	The darkness swells... the darkness closes
MAP88_e15_p6_41	　　　　　　　　次元が　　　　　　　　　　歪んでいく	the dimensions... warp apart
MAP88_e15_p6_5	　　　しかしよく見ると、ダフィールの口の中から	But look closely—from inside Dafill's mouth,
MAP88_e15_p6_52	　　　　　　　　闇は開き　　　　闇は広がり	the darkness opens... the darkness spreads
MAP88_e15_p6_53	　　　　次元が　　　　　　戻る	the dimensions... return
MAP88_e15_p6_6	　　　　黒いイモ虫のようなものがはみ出ている…	
MAP88_e15_p7_102	「何度も会ってるだろ！俺とお前らは！！！！	"""We've met plenty of times, you and I!!!!"""
MAP88_e15_p7_105	「……………誰ですか？	""".........Who are you?"""
MAP88_e15_p7_108	「お前まで分からないのか……	"""You don't know me either......"
MAP88_e15_p7_109	　それはなんか、ちょっとショックだろ………	 that's... honestly a bit of a shock......
MAP88_e15_p7_112	「この際なにが出てきても驚かん…	"""At this point, nothing could surprise me..."""
MAP88_e15_p7_113	　何でもいい　さっさとかかってこい！	 Whatever—just come at me!
MAP88_e15_p7_116	「クソ―! ムカつく奴らだぜ！	"""Damn! What an annoying bunch!"""
MAP88_e15_p7_117	　ああ！もういい！！	 Ah! Enough!!
MAP88_e15_p7_118	　俺はバンデッドだ！！	 I am a Bandit!!
MAP88_e15_p7_120	バンデッド	Bandit
MAP88_e15_p7_121	「最初は新米だったが、その後熟練に至り…	"""At first I was a rookie, but I rose to skilled..."
MAP88_e15_p7_122	　遂には伝説のバンデッドとなった！！	 and at last became the Legendary Bandit!!
MAP88_e15_p7_124	バンデッド	Bandit
MAP88_e15_p7_125	「いまの俺なら、もうお前たちも負けん！！	"""With my current self, I won't lose to you!!"
MAP88_e15_p7_126	　伝説級の俺の強さに震えるがいい！！	 Tremble before my legendary strength!!
MAP88_e15_p7_132	バンデッド	Bandit
MAP88_e15_p7_133	「いいか…　終わりじゃない…	"""Listen... this isn't the end..."
MAP88_e15_p7_134	　俺は何度でも蘇って…お前らの前に現れる！	 I'll be reborn again and again... and appear before you!
MAP88_e15_p7_135	　何度でもだ…　　　　　ぐはあッ！！！！	 Again and again... GWAH!!!!
MAP88_e15_p7_14	えーと…　それはちょっと面白そうだなあ	
MAP88_e15_p7_144	　　　　　　　　闇は開き　　　　闇は広がり	the darkness opens... the darkness spreads
MAP88_e15_p7_145	　　　　次元が　　　　　　戻る	the dimensions... return
MAP88_e15_p7_15	いや！　でもオススメはできないぞ！！　キケンだ！！	
MAP88_e15_p7_18	忠告はしたぞ　最低限の親切はしたからな？	
MAP88_e15_p7_19	おそらく伝説のバトルが待っている事だろう…	
MAP88_e15_p7_2	　　　　　ダフィールはぐったりと倒れて動かない	Dafill lies limp on the ground, unmoving.
MAP88_e15_p7_36	どっちが勝つんだろう…　ちょっと楽しみ…	
MAP88_e15_p7_37	それではいってらっしゃーーーーーーい！！	
MAP88_e15_p7_41	　　闇が膨らみ　　　　　　　闇が閉じ	The darkness swells... the darkness closes
MAP88_e15_p7_42	　　　　　　　　次元が　　　　　　　　　　歪んでいく	the dimensions... warp apart
MAP88_e15_p7_5	　　　しかしよく見ると、ダフィールの口の中から	But look closely—from inside Dafill's mouth,
MAP88_e15_p7_54	「あれ？　どこだよ、ここ…？	"""Huh? Where is this...?"""
MAP88_e15_p7_57	「おまえら…　どうしてここにいる？	"""You lot... why are you here?"""
MAP88_e15_p7_6	　　　　黒い蛇のようなものがはみ出ている…	Something like a black snake is sticking out...
MAP88_e15_p7_60	「わからないよ…　一体全体何が起こって…	"""I don't understand... what on earth is happening..."
MAP88_e15_p7_63	「ックックックッ…　	"""Heh heh heh..."
MAP88_e15_p7_66	「やっぱりな…	"""Just as I thought..."
MAP88_e15_p7_67	　俺だけじゃなかったみたいだ…	 looks like I'm not the only one...
MAP88_e15_p7_68	　何度も戦い…　そしてここにたどり着いたのは…	 After fighting again and again... I've ended up here...
MAP88_e15_p7_71	「だ、誰だ…！？	"""Wh-Who are you...!?"""
MAP88_e15_p7_74	「まだ他にもなんかいるのか！？	"""There's something else too!?"""
MAP88_e15_p7_76	「こんなとこ　早く出たいのに！！	"""I want to get out of this place quickly!!"
MAP88_e15_p7_79	「この際なにが出てきても驚かん…	"""At this point, nothing could surprise me..."""
MAP88_e15_p7_80	　何でもいい　さっさと出てこい！！	 Whatever—come on out already!!
MAP88_e15_p7_83	「フッ…	"""Heh..."
MAP88_e15_p7_84	　いいだろう…そろそろ俺も…	 fine then... it's about time I...
MAP88_e15_p7_89	「おまえらに勝てるだろうからな！！	"""since I can beat you all!!"
MAP88_e15_p7_93	「だ、誰だ…！？	"""Wh-Who are you...!?"""
MAP88_e15_p7_96	「お前それ最初のセリフと同じじゃねえか！	"""That's the same line as your first one!"""
MAP88_e15_p7_99	「誰だっオマエは！？	"""Who the heck are you!?"""
MAP88_e15_p8_101	「……………誰ですか？	""".........Who are you?"""
MAP88_e15_p8_104	「お前まで分からないのか……	"""You don't know me either......"
MAP88_e15_p8_105	　それはなんか、ちょっとショックだろ………	 that's... honestly a bit of a shock......
MAP88_e15_p8_108	「この際なにが出てきても驚かん…	"""At this point, nothing could surprise me..."""
MAP88_e15_p8_109	　何でもいい　さっさとかかってこい！	 Whatever—just come at me!
MAP88_e15_p8_112	「クソ―! ムカつく奴らだぜ！	"""Damn! What an annoying bunch!"""
MAP88_e15_p8_113	　ああ！もういい！！	 Ah! Enough!!
MAP88_e15_p8_114	　俺はバンデッドだ！！	 I am a Bandit!!
MAP88_e15_p8_116	バンデッド	Bandit
MAP88_e15_p8_117	「最初は新米だったが、その後熟練に至り…	"""At first I was a rookie, but I rose to skilled..."
MAP88_e15_p8_118	　遂には伝説のバンデッドとなった！！	 and at last became the Legendary Bandit!!
MAP88_e15_p8_120	バンデッド	Bandit
MAP88_e15_p8_121	「いまの俺なら、もうお前たちも負けん！！	"""With my current self, I won't lose to you!!"
MAP88_e15_p8_122	　伝説級の俺の強さに震えるがいい！！	 Tremble before my legendary strength!!
MAP88_e15_p8_128	バンデッド	Bandit
MAP88_e15_p8_129	「いいか…　終わりじゃない…	"""Listen... this isn't the end..."
MAP88_e15_p8_130	　俺は何度でも蘇って…お前らの前に現れる！	 I'll be reborn again and again... and appear before you!
MAP88_e15_p8_131	　何度でもだ…　　　　　ぐはあッ！！！！	 Again and again... GWAH!!!!
MAP88_e15_p8_14	えーと…　まだやってるの…？	
MAP88_e15_p8_140	　　　　　　　　闇は開き　　　　闇は広がり	the darkness opens... the darkness spreads
MAP88_e15_p8_141	　　　　次元が　　　　　　戻る	the dimensions... return
MAP88_e15_p8_15	さすがにもう何も用意してないんだけど…	
MAP88_e15_p8_18	ではでは伝説のバトルへどうぞ…	
MAP88_e15_p8_19	もうよくない？	
MAP88_e15_p8_2	　　　　　ダフィールはぐったりと倒れて動かない	Dafill lies limp on the ground, unmoving.
MAP88_e15_p8_37	　　闇が膨らみ　　　　　　　闇が閉じ	The darkness swells... the darkness closes
MAP88_e15_p8_38	　　　　　　　　次元が　　　　　　　　　　歪んでいく	the dimensions... warp apart
MAP88_e15_p8_5	　　　しかしよく見ると、ダフィールの口の中から	But look closely—from inside Dafill's mouth,
MAP88_e15_p8_50	「あれ？　どこだよ、ここ…？	"""Huh? Where is this...?"""
MAP88_e15_p8_53	「おまえら…　どうしてここにいる？	"""You lot... why are you here?"""
MAP88_e15_p8_56	「わからないよ…　一体全体何が起こって…	"""I don't understand... what on earth is happening..."
MAP88_e15_p8_59	「ックックックッ…　	"""Heh heh heh..."
MAP88_e15_p8_6	　　　　黒い蛇のようなものがはみ出ている…	Something like a black snake is sticking out...
MAP88_e15_p8_62	「やっぱりな…	"""Just as I thought..."
MAP88_e15_p8_63	　俺だけじゃなかったみたいだ…	 looks like I'm not the only one...
MAP88_e15_p8_64	　何度も戦い…　そしてここにたどり着いたのは…	 After fighting again and again... I've ended up here...
MAP88_e15_p8_67	「だ、誰だ…！？	"""Wh-Who are you...!?"""
MAP88_e15_p8_70	「まだ他にもなんかいるのか！？	"""There's something else too!?"""
MAP88_e15_p8_72	「こんなとこ　早く出たいのに！！	"""I want to get out of this place quickly!!"
MAP88_e15_p8_75	「この際なにが出てきても驚かん…	"""At this point, nothing could surprise me..."""
MAP88_e15_p8_76	　何でもいい　さっさと出てこい！！	 Whatever—come on out already!!
MAP88_e15_p8_79	「フッ…	"""Heh..."
MAP88_e15_p8_80	　いいだろう…そろそろ俺も…	 fine then... it's about time I...
MAP88_e15_p8_85	「おまえらに勝てるだろうからな！！	"""since I can beat you all!!"
MAP88_e15_p8_89	「だ、誰だ…！？	"""Wh-Who are you...!?"""
MAP88_e15_p8_92	「お前それ最初のセリフと同じじゃねえか！	"""That's the same line as your first one!"""
MAP88_e15_p8_95	「誰だっオマエは！？	"""Who the heck are you!?"""
MAP88_e15_p8_98	「何度も会ってるだろ！俺とお前らは！！！！	"""We've met plenty of times, you and I!!!!"""
MAP88_e15_p9_2	　　　　　ダフィールはぐったりと倒れて動かない	Dafill lies limp on the ground, unmoving.
MAP88_e16_p1_11	　　　　　　　ナウーは小さく頷いた	
MAP88_e16_p1_17	　　　　　　　ウィンも小さく頷いた	
MAP88_e17_p2_2	…さようなら、ウィン君、ピピン君！！	
MAP88_e18_p0_14	　　　　　　　　　制作・開発　　ＷＧＴ	
MAP88_e1_p1_10	なんだか、また会える気がする…	
MAP88_e1_p1_11	だからさよならは言わないわ。	
MAP88_e1_p1_12	さあ、早く行きなさいよ？	
MAP88_e1_p1_2	…早く行きなさいよ、何してるの？	
MAP88_e1_p1_3	心配しなくてもあたしたちは直ぐに消えるわ。	
MAP88_e1_p1_6	次に復活するときに、	
MAP88_e1_p1_7	あなたたちはもういないけれど…	
MAP89_e2_p0_5	　　　　　もう進むしかないとウィンは思った	
MAP89_e3_p0_10	キュアポーションを手に入れた！	Obtained a Cure Potion!
MAP89_e3_p2_10	キュアポーションを手に入れた！	Obtained a Cure Potion!
MAP89_e4_p0_10	ショックポーションを手に入れた！	Obtained a Shock Potion!
MAP89_e4_p2_10	ショックポーションを手に入れた！	Obtained a Shock Potion!
MAP89_e5_p0_11	　　　　　　　ヒールポーションを手に入れた！	Obtained a Heal Potion!
MAP89_e5_p2_11	　　　　　　　ヒールポーションを手に入れた！	Obtained a Heal Potion!
MAP90_e24_p0_2	俺は歴戦の勇士なんで、こんな任務軽いっすよ	I'm a battle-hardened veteran, so this mission's a breeze.
MAP90_e25_p0_2	どうも状態異常使ってくる魔物が多いね。	There sure are a lot of monsters using ailments.
MAP90_e25_p0_3	万金丹を多めに買っておいた方がよさそっす。	Better to stock up on Mankintan.
MAP90_e26_p0_2	ライスボールとか万金丹とか、売っている街で	Did you know rice balls, Mankintan, and the like
MAP90_e26_p0_3	微妙に値段違うの知ってるか？	cost slightly different amounts by town?
MAP90_e26_p0_4	びっくりしたよー	I was surprised.
MAP90_e28_p0_2	この前セイリューの錬金術師の店に行ったら、	The other day I went to the alchemist's shop in Seiryu, and
MAP90_e28_p0_3	ちょっと割引してましたよ？	they had a small discount.
MAP90_e28_p0_4	行ってみてくださいっす。	You should go check it out.
MAP90_e29_p0_2	紋章の継承者だと、暗黒大陸の病気が効かない	Is it true that ailments of the Dark Continent don't work
MAP90_e29_p0_3	って本当か？　羨ましいな…	on crest inheritors? Lucky...
MAP90_e29_p0_4	誰も見たことのない土地へ行けるんだからな。	You get to go where no one's ever set foot.
MAP90_e5_p0_102	　　　　　　シナリオライター　西園寺ハムカツ	
MAP90_e5_p0_85	おお！！　全員生きて帰ったのか…！！	
MAP90_e5_p0_86	なんとめでたいのだあああああああああ！！！	
MAP90_e5_p0_89	よう、サクソンのおっさん！！	
MAP90_e5_p0_90	橋の守り、ご苦労様だったぜー！！	
MAP90_e5_p0_93	良かった、ここのみんなも無事みたいだな。	
MAP90_e7_p0_13	騎士団のみんな、橋の警備よろしくな！	Knight Order, the bridge guard is in your hands!
MAP90_e7_p0_2	け、継承者の皆様に…敬礼！	S-Salute to the inheritors...!
MAP90_e7_p0_7	おっ！　なんだそれ！	Oh! What's that!
MAP90_e7_p0_8	騎士団はそうやってあいさつすんのか！？	Is that how the knight order greets people!?
MAP90_e8_p0_2	継承者御一行様、お通りー！	Make way for the inheritors—!
MAP91_e10_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e10_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e10_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e10_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e11_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e11_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e11_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e11_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e12_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e12_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e12_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e12_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e13_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e13_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e13_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e13_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e14_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e14_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e14_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e14_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e15_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e15_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e15_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e15_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e16_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e16_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e16_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e16_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e17_p1_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e17_p1_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e17_p2_2	　　　　ハヤテを使えば目的地にすぐに行けるな	If we use Hayate, we'll reach our destination in no time.
MAP91_e17_p2_3	　　　　　　　　…と、ウィンは思った	...Win thought to himself.
MAP91_e23_p0_101	クッ………	
MAP91_e23_p0_102	じゃあ、そこのピンクのやムラサキの…	
MAP91_e23_p0_105	あたしのこと言ってんのかい？	
MAP91_e23_p0_106	ふざけんな、あたしは鍛冶屋の娘だよ！	
MAP91_e23_p0_109	セイリューでは当主の一族しか継承しては	
MAP91_e23_p0_110	いけない決まりです。ピピンさんの場合は	
MAP91_e23_p0_111	非常時ですから仕方ないとしても…	
MAP91_e23_p0_114	次の継承者となるとやはり…	
MAP91_e23_p0_115	ナガレの子どもになりますかねえ…。	
MAP91_e23_p0_118	じゃ、じゃあナガレ、早く子どもを作れ…	
MAP91_e23_p0_119	一刻も早くこの紋章を…	
MAP91_e23_p0_12	よう…帰った…　よう帰ったな、ナガレ！	
MAP91_e23_p0_122	バカ！　まだ相手もいないってのに、	
MAP91_e23_p0_123	どうやって作るんだよ！？	
MAP91_e23_p0_126	まあ、しばらくはあんたが持っていてくれ。	
MAP91_e23_p0_127	その間、こっちでも色々考えてみるからさ！	
MAP91_e23_p0_130	水の紋章…いましばらくお預け致しますぞ、	
MAP91_e23_p0_131	ピピン殿！！	
MAP91_e23_p0_134	クッ………！！	
MAP91_e23_p0_139	　　　　　　　ゲームデザイン　西園寺ハムカツ	
MAP91_e23_p0_15	おかえりなさい！	
